ID,lat,lng,Severity,Weather Condition,Visibility (mi),Wind Speed (mph),Precipitation (in),hour,day,month,Description
A-4172320,39.78737,-104.98952,1,Fair,10,10,0,18,17,4,At I-70/Exit 214 - Accident. in the left lane.
A-4172322,38.249247,-104.610832,2,Fair,10,15,0,18,17,4,At Central Avenue/Exit 97 - Accident.
A-4172323,38.246184,-104.61187,2,Fair,10,15,0,18,17,4,At El Dorado Ave/Exit 97B - Accident.
A-4172324,38.245313,-104.611858,2,Fair,10,5,0,19,17,4,Between Central Avenue/Exit 97 and Santa Fe Ave/Ilex St/Exit 98 - Accident. emergency vehicles at scene.
A-4172325,38.257091,-104.606139,2,Fair,10,5,0,19,17,4,Between Santa Fe Ave/Ilex St/Exit 98 and Central Avenue/Exit 97 - Accident. emergency vehicles at scene.
A-4172326,38.257091,-104.606139,2,Fair,10,15,0,19,17,4,Between Santa Fe Ave/Ilex St/Exit 98 and Central Avenue/Exit 97 - Accident. emergency vehicles at scene.
A-4172327,38.245313,-104.611858,2,Fair,10,15,0,19,17,4,Between Central Avenue/Exit 97 and Santa Fe Ave/Ilex St/Exit 98 - Accident. emergency vehicles at scene.
A-4172904,39.621967,-105.09132,3,Fair,10,5,0,5,18,4,Closed at Crestline Ave - Road closed due to accident.
A-4172907,39.62416,-105.09129,3,Fair,10,10,0,6,18,4,Closed at CR-50/W Bowles Ave - Road closed due to accident.
A-4172909,39.134844,-104.862869,2,Fair,10,5,0,6,18,4,At Greenland Rd/Exit 167 - Accident.
A-4172912,39.62416,-105.09129,3,Fair,10,5,0,7,18,4,Closed at CR-50/W Bowles Ave - Road closed due to accident.
A-4172919,39.643813,-104.912912,2,Fair,10,5,0,7,18,4,At US-285/Hampden Ave/Exit 201 - Accident.
A-4172926,39.56392,-104.87177,2,Fair,10,15,0,9,18,4,At County Line Rd/Exit 195 - Accident.
A-4172928,39.94118,-105.13984,2,Fair,20,5,0,10,18,4,At Flatiron Cir - Accident.
A-4172929,39.77841,-104.91289,2,Fair,10,10,0,9,18,4,At Dahlia St/Exit 277 - Accident.
A-4172932,39.77841,-104.91289,2,Fair,20,5,0,10,18,4,At Dahlia St/Exit 277 - Accident.
A-4172933,39.791276,-105.05326,3,Fair,20,5,0,11,18,4,Closed at 49th Ave - Road closed due to accident.
A-4172934,39.083447,-105.977357,3,Fair,10,10,0,10,18,4,Closed at CR-20 - Road closed due to accident.
A-4172935,39.083447,-105.977357,3,Fair,10,15,0,11,18,4,Closed at Black Bucktail Ln - Road closed due to accident.
A-4172940,39.824913,-104.966346,2,Fair,10,10,0,13,18,4,At I-76/Exit 1 - Accident.
A-4172941,39.229757,-104.877748,2,Fair,10,10,0,13,18,4,At Upper Lake Gulch Rd/Exit 172 - Accident.
A-4172942,39.77841,-104.91289,2,Fair,10,10,0,14,18,4,At Dahlia St/Exit 277 - Accident.
A-4172943,39.567472,-105.051066,2,Fair,10,15,0,15,18,4,At CO-75/Platte Canyon Rd - Accident.
A-4172944,39.56431,-105.030525,1,Fair,10,10,0,15,18,4,At US-85/Santa Fe Dr - Accident. Right lane blocked.
A-4172946,39.093962,-104.862951,2,Fair,10,25,0,16,18,4,At County Line Rd/Exit 163 - Accident.
A-4172947,39.088783,-104.861741,2,Fair,10,25,0,16,18,4,Between Baptist Rd/Exit 158 and County Line Rd/Exit 163 - Accident. in the right lane.
A-4172948,39.10589,-104.864567,1,Fair,10,25,0,16,18,4,At County Line Rd/Exit 163 - Accident. Right lane blocked.
A-4172949,39.56437,-104.968807,2,Fair,10,15,0,16,18,4,At Broadway - Accident.
A-4172950,39.564166,-104.988496,1,Fair,10,15,0,16,18,4,At Broadway - Accident. Right lane blocked.
A-4172951,39.61976,-104.8994,2,Fair,10,15,0,16,18,4,At Orchard Rd/Exit 198 - Accident.
A-4172952,39.57446,-105.13928,2,Fair,10,10,0,17,18,4,At Ken Caryl Rd - Accident.
A-4172958,40.046,-104.98077,2,Fair,10,5,0,17,18,4,At CR-8/Exit 232 - Accident.
A-4172968,39.56349,-104.952346,2,Fair,10,10,0,18,18,4,At Quebec St - Accident.
A-4172969,39.714113,-105.196984,1,Fair,30,10,0,18,18,4,At I-70/US-6 - Accident. Right lane blocked.
A-4172976,39.78377,-105.096181,2,Fair,10,5,0,22,18,4,At Kipling St/Exit 267 - Accident.
A-4172977,39.78436,-105.08864,2,Fair,10,0,0,22,18,4,Between I-76 and Kipling St/Exit 267 - Accident. Left lane blocked.
A-4173503,39.78436,-105.08864,1,Fair,10,5,0,23,18,4,Between CO-121/Wadsworth Blvd/Exit 269 and Kipling St/Exit 267 - Accident. Left lane blocked.
A-4173516,39.56135,-107.28945,3,Fair,10,5,0,5,19,4,Closed between North River Dr/Exit 116 and CR-129/No Name Crk Rd/Exit 119 - Road closed due to accident.
A-4173518,39.56135,-107.28945,3,Fair,10,5,0,5,19,4,Closed between Exit 121 and North River Dr/Exit 116 - Road closed due to accident.
A-4173520,39.77828,-104.89666,3,Fair,30,5,0,7,19,4,At I-70/US-36 - Accident.
A-4173521,40.19954,-104.97993,2,Fair,10,5,0,6,19,4,At CO-66/Exit 243 - Accident.
A-4173525,39.74046,-105.01481,3,Fair,30,5,0,10,19,4,Closed between I-25 and US-287/CO-88/Federal Blvd - Road closed due to accident.
A-4173526,39.77688,-104.890221,3,Fair,30,5,0,7,19,4,Closed at I-70/US-36 - Road closed due to accident.
A-4173527,39.74304,-105.01587,3,Fair,30,5,0,10,19,4,Ramp closed to Exit 210A - Road closed due to accident.
A-4173528,39.783931,-104.98937,2,Fair,30,5,0,8,19,4,At I-70/Exit 214 - Accident.
A-4173532,39.282334,-104.896689,2,Fair,10,5,0,8,19,4,At Wilcox St/Plum Crk Pky/Exit 181 - Accident.
A-4173536,37.137189,-102.604125,2,Unknown,0,0,0,10,19,4,At Colorado/Oklahoma State Line - Accident.
A-4173537,39.856301,-104.987278,2,Fair,30,10,0,11,19,4,At 84th Ave/Exit 219 - Accident.
A-4173542,39.64871,-104.9161,2,Fair,10,5,0,13,19,4,At I-225 - Accident.
A-4173547,38.323121,-104.698703,2,Fair,10,5,0,16,19,4,At CO-45/N Pueblo Blvd - Accident.
A-4173548,39.602214,-104.888992,2,Fair,10,10,0,16,19,4,At Orchard Rd/Exit 198 - Accident.
A-4173549,39.60628,-104.89135,1,Fair,10,10,0,16,19,4,Between Orchard Rd/Exit 198 and CO-88/Belleview Ave/Exit 199 - Accident. Lane blocked.
A-4173551,38.114494,-102.869261,2,Fair,10,5,0,19,19,4,At US-287 - Accident.
A-4173560,39.645841,-107.074963,3,Fair,10,10,0,19,19,4,Closed at Exit 129 - Road closed due to accident.
A-4173561,39.965783,-105.18638,2,Fair,10,5,0,18,19,4,At McCaslin Blvd - Accident.
A-4173563,39.6155,-107.136851,3,Fair,10,10,0,19,19,4,Closed at Colorado River Rd/Exit 133 - Road closed due to accident.
A-4173565,39.825525,-104.98286,2,Fair,30,5,0,19,19,4,At I-25 (North) - Accident.
A-4173566,39.645841,-107.074963,3,Fair,10,10,0,19,19,4,Closed at Exit 129 - Road closed due to accident.
A-4173567,39.824247,-104.981919,2,Fair,30,5,0,19,19,4,At US-36/Exit 217 - Accident. Two lanes blocked.
A-4173568,39.645841,-107.074963,3,Fair,10,10,0,22,19,4,Closed at Exit 129 - Road closed due to accident.
A-4173918,38.604388,-106.082408,3,Fair,10,0,0,6,20,4,Closed at CO-291 - Road closed due to accident.
A-4173919,38.617341,-106.07928,3,Fair,10,0,0,6,20,4,Closed at Salida - Road closed due to accident.
A-4173928,39.53177,-104.86793,2,Fair,10,10,0,7,20,4,At Lincoln Ave/Exit 193 - Accident.
A-4173943,39.183886,-104.85037,2,Fair,10,0,0,11,20,4,At County Line Rd/Exit 163 - Accident.
A-4173944,38.435859,-105.10761,2,Fair,10,10,0,13,20,4,At CR-67/Phantom Canyon Rd - Accident.
A-4173949,39.061392,-104.854081,2,Fair,10,10,0,16,20,4,At CO-105/Exit 161 - Accident.
A-4173959,39.71143,-104.99904,2,Fair,10,5,0,13,20,4,At CO-26/Alameda Ave/Exit 208 - Accident.
A-4173960,38.527549,-105.384139,3,Fair,10,10,0,17,20,4,Closed at CR-11/High Park Rd - Road closed due to accident. Single alternate lane traffic.
A-4173961,39.602214,-104.888992,2,Fair,10,5,0,13,20,4,At Orchard Rd/Exit 198 - Accident.
A-4173962,38.530094,-105.389915,3,Fair,10,10,0,17,20,4,Closed at US-50 - Road closed due to accident. Single alternate lane traffic.
A-4173970,40.23064,-104.98027,2,Fair,10,5,0,14,20,4,At CO-66/Exit 243 - Accident.
A-4173974,39.72968,-104.82517,2,Fair,10,15,0,15,20,4,At CO-30/6th Ave/Exit 9 - Accident.
A-4173975,40.30359,-104.98091,2,Fair,10,15,0,17,20,4,At CR-34/Exit 245 - Accident.
A-4173977,39.699156,-105.238618,2,Fair,30,10,0,18,20,4,At I-70-BL/US-40/CO-26/Exit 259 - Accident.
A-4173978,39.885439,-104.98767,2,Fair,30,10,0,18,20,4,At 104th Ave/Exit 221 - Accident.
A-4173979,38.533428,-105.406057,2,Fair,10,10,0,18,20,4,At US-50 - Accident. Single alternate lane traffic.
A-4173980,38.527549,-105.384139,2,Fair,10,10,0,18,20,4,At CR-11/High Park Rd - Accident. Single alternate lane traffic.
A-4174219,39.900221,-104.988178,2,Fair,30,5,0,12,21,4,At 104th Ave/Exit 221 - Accident.
A-4174221,39.76038,-105.00582,2,Fair,30,20,0,14,21,4,At 20th St/Exit 212 - Accident.
A-4174226,39.76512,-105.607472,2,Fair,10,10,0,14,21,4,At CR-308/Exit 235 - Accident.
A-4174227,39.75874,-105.0081,2,Fair,30,20,0,15,21,4,Between 20th St/Exit 212 and Speer Blvd/Exit 212 - Accident. Lane blocked.
A-4174235,39.900221,-104.988178,2,Fair,10,5,0,17,21,4,At 104th Ave/Exit 221 - Accident.
A-4174236,39.88935,-104.98768,2,Fair,20,15,0,18,21,4,At 104th Ave/Exit 221 - Accident.
A-4174246,39.64871,-104.9161,2,Fair,10,10,0,20,21,4,At I-225 - Accident.
A-4174247,39.166786,-104.852711,2,Fair,10,15,0,21,21,4,At County Line Rd/Exit 163 - Accident.
A-4174723,39.853763,-104.986511,2,Fair,10,10,0,2,22,4,At Thornton Pky/Exit 220 - Accident.
A-4174726,39.77999,-104.9519,2,Light Rain,0,10,0,6,22,4,At Steele St/Exit 276 - Accident.
A-4174727,39.741064,-105.496342,1,Fair,10,0,0,6,22,4,Between CO-103/Exit 240 and CO-470/Exit 260 - Accident.
A-4174728,39.71571,-105.19175,1,Light Rain,0,10,0,6,22,4,Between US-6/6th Ave/Exit 261 and I-70-BL/Exit 241 - Accident.
A-4174729,39.8231,-104.9673,2,Light Rain,0,10,0,6,22,4,At I-270/Exit 6 - Accident.
A-4174730,40.26537,-103.844974,2,Fair,10,15,0,9,22,4,At CO-144/Exit 79 - Accident.
A-4174731,40.26561,-103.844911,2,Fair,10,15,0,9,22,4,At US-34/I-76-BL/Exit 75 - Accident.
A-4174735,38.3077,-104.6139,3,Fair,10,10,0,11,22,4,Closed between Eagleridge Blvd/Exit 102 and 29th St/Exit 100 - Road closed due to accident. Road marking work.
A-4174749,38.585737,-104.668898,2,Fair,10,10,0,18,22,4,At El Centro Blvd/Exit 119 - Accident.
A-4174750,38.588011,-104.670121,2,Fair,10,10,0,18,22,4,At El Centro Blvd/Exit 119 - Accident. Lane blocked.
A-4174759,39.914187,-104.989811,2,Fair,10,5,0,22,22,4,At CO-128/120th Ave/Exit 223 - Accident.
A-4175361,39.84661,-104.92396,2,Fair,10,10,0,6,23,4,At CO-224/74th Ave/Exit 8 - Accident.
A-4175363,39.824913,-104.966346,2,Fair,10,5,0,7,23,4,At I-76/Exit 1 - Accident.
A-4175368,39.83937,-105.034929,2,Fair,10,0,0,8,23,4,At Sheridan Blvd - Accident.
A-4175374,39.643813,-104.912912,2,Fair,10,5,0,9,23,4,At US-285/Hampden Ave/Exit 201 - Accident.
A-4175378,38.647331,-104.69506,2,Fair,10,15,0,10,23,4,At US-85/US-87/Exit 128 - Accident.
A-4175379,38.63069,-104.69098,2,Fair,10,10,0,11,23,4,At US-85/US-87/Exit 128 - Accident.
A-4175380,39.003866,-105.967054,3,Fair,10,5,0,14,23,4,Closed at US-24 - Road closed due to accident.
A-4175381,38.946945,-105.963409,3,Fair,10,5,0,14,23,4,Closed at CR-20 - Road closed due to accident.
A-4175382,38.63069,-104.69098,2,Fair,10,15,0,12,23,4,At US-85/US-87/Exit 128 - Accident.
A-4175386,39.900221,-104.988178,2,Fair,10,5,0,13,23,4,At 104th Ave/Exit 221 - Accident.
A-4175387,39.900221,-104.988178,2,Fair,10,5,0,13,23,4,At 104th Ave/Exit 221 - Accident.
A-4175388,39.74984,-105.01722,2,Fair,10,10,0,15,23,4,At 23rd Ave/Exit 211 - Accident.
A-4175389,38.322211,-104.695374,2,Fair,10,10,0,19,23,4,At CO-45/N Pueblo Blvd - Accident. Two lanes blocked.
A-4175390,38.322211,-104.695373,2,Fair,10,10,0,20,23,4,At CO-45/N Pueblo Blvd - Accident. Two lanes blocked.
A-4175966,39.914187,-104.989811,2,Fair,30,5,0,6,24,4,At CO-128/120th Ave/Exit 223 - Accident.
A-4175971,39.796929,-105.048478,2,Fair,30,0,0,8,24,4,At CO-95/Sheridan Blvd/Exit 1 - Accident.
A-4175976,39.79406,-105.05805,2,Fair,30,0,0,9,24,4,At CO-95/Sheridan Blvd/Exit 1 - Accident. Left lane blocked.
A-4175977,39.72558,-105.058952,2,Fair,30,0,0,9,24,4,At CO-95/Sheridan Blvd - Accident.
A-4175978,39.79406,-105.05805,1,Fair,30,0,0,9,24,4,At CO-95/Sheridan Blvd/Exit 1 - Accident. Left lane blocked.
A-4175980,38.78385,-104.820824,2,Fair,10,10,0,11,24,4,At CO-83/S Academy Blvd - Accident.
A-4175983,39.77841,-104.91289,2,Fair,10,5,0,12,24,4,At Dahlia St/Exit 277 - Accident.
A-4175990,40.624694,-105.00114,2,Fair,10,0,0,15,24,4,At CO-1/Exit 278 - Accident.
A-4175995,39.70103,-104.98754,2,Fair,10,5,0,17,24,4,At I-25/US-87 - Accident.
A-4175996,39.70417,-104.99336,1,Fair,10,5,0,19,24,4,Between US-85/Santa Fe Dr/Exit 207 and US-6/6th Ave/Exit 209 - Accident. Left lane blocked.
A-4176002,39.630035,-104.905278,2,Fair,10,5,0,17,24,4,At I-225 - Accident.
A-4176003,39.78566,-105.0832,2,Fair,10,5,0,18,24,4,At CO-121/Wadsworth Blvd/Exit 269 - Accident.
A-4176004,39.78417,-105.10587,2,Fair,10,5,0,18,24,4,At Kipling St/Exit 267 - Accident. Two lanes blocked.
A-4176413,39.780792,-104.992666,2,Fair,30,5,0,7,25,4,At I-25/US-87/Valley Hwy/Exit 274 - Accident.
A-4176417,37.611191,-105.185587,1,Unknown,0,0,0,9,25,4,At CO-12/Highway of Legends - Accident.
A-4176418,37.601789,-105.185352,1,Unknown,0,0,0,9,25,4,At CO-159/Miranda Ave - Accident.
A-4176424,40.315887,-104.98003,2,Fair,10,10,0,11,25,4,At CO-60/Exit 252 - Accident.
A-4176425,40.30295,-104.98044,1,Fair,10,5,0,13,25,4,At CO-56/Exit 250 - Accident. Left lane blocked.
A-4176426,39.76038,-105.00582,2,Fair,30,5,0,12,25,4,At 20th St/Exit 212 - Accident.
A-4176431,39.757371,-105.009998,1,Fair,30,5,0,12,25,4,At Speer Blvd/Exit 212 - Accident. Left lane blocked.
A-4176440,39.628624,-105.01047,2,Fair,10,5,0,17,25,4,At CO-88/W Belleview Ave - Accident.
A-4176448,39.78067,-105.13507,2,Fair,10,5,0,17,25,4,At Kipling St/Exit 267 - Accident.
A-4176449,39.78198,-105.131521,3,Fair,10,5,0,17,25,4,Closed at Kipling St/Exit 267 - Road closed due to accident.
A-4176450,39.72542,-105.022004,2,Fair,25,10,0,18,25,4,At CO-88/Federal Blvd - Accident.
A-4176453,39.7873,-104.98934,2,Fair,10,5,0,17,25,4,At I-70/Exit 214 - Accident.
A-4176455,39.72481,-105.01563,2,Fair,25,10,0,17,25,4,Ramp to I-25 Southbound - Accident. Two lanes blocked.
A-4176456,39.78198,-105.131521,2,Fair,25,10,0,18,25,4,At Kipling St/Exit 267 - Accident. Two lanes blocked.
A-4176463,39.77443,-104.851865,3,Fair,10,5,0,18,25,4,Closed at Peoria St/Exit 281 - Road closed due to accident.
A-4176464,39.732452,-105.168858,3,Fair,25,10,0,18,25,4,Closed between Denver West Blvd/Exit 263 and US-6/6th Ave/Exit 261 - Road closed due to accident.
A-4176469,39.76452,-105.1433,3,Fair,30,5,0,20,25,4,Closed between CO-58/Exit 265 and US-6/6th Ave/Exit 261 - Road closed due to accident.
A-4176472,39.72923,-105.17267,3,Fair,30,5,0,20,25,4,Closed between US-6/6th Ave/Exit 261 and CO-58/Exit 265 - Road closed due to accident.
A-4176476,39.72374,-105.18149,3,Fair,30,5,0,20,25,4,Closed between US-6/6th Ave/Exit 261 and CO-58/Exit 265 - Road closed due to accident.
A-4176478,39.773289,-105.1434,3,Fair,30,5,0,20,25,4,Closed between CO-58/Exit 265 and US-6/6th Ave/Exit 261 - Road closed due to accident.
A-4176479,39.72374,-105.18149,3,Fair,30,5,0,20,25,4,Closed between CO-470/Exit 260 and CO-58/Exit 265 - Road closed due to accident.
A-4176480,39.72923,-105.17267,3,Fair,10,0,0,22,25,4,Closed between US-6/6th Ave/Exit 261 and CO-58/Exit 265 - Road closed due to accident.
A-4176481,39.666287,-107.898873,2,Fair,10,5,0,21,25,4,At Railroad Ave - Accident.
A-4176484,39.57838,-107.771406,2,Fair,10,10,0,22,25,4,At Piceance Creek Rd - Accident.
A-4176485,39.730767,-107.943771,3,Fair,10,10,0,22,25,4,Closed at Railroad Ave - Road closed due to accident.
A-4176911,39.74286,-105.15581,3,Fair,10,5,0,6,26,4,Closed at Denver West Blvd/Exit 263 - Road closed due to accident.
A-4176912,39.758319,-105.14377,3,Fair,10,5,0,7,26,4,Between 32nd Ave/Youngfield St/Exit 264 and US-6/6th Ave/Exit 261 - Accident.
A-4176919,39.78395,-105.02839,2,Fair,10,5,0,7,26,4,At Federal Blvd/Exit 272 - Accident.
A-4176920,39.99734,-104.98218,2,Fair,10,5,0,8,26,4,At CO-7/Exit 229 - Accident.
A-4176921,39.77829,-104.897431,2,Fair,10,5,0,8,26,4,At I-270/Exit 279 - Accident.
A-4176922,39.724149,-105.180866,3,Fair,10,5,0,8,26,4,Closed between CO-470/Exit 260 and CO-58/Exit 265 - Road closed due to accident.
A-4176923,39.758319,-105.14377,3,Fair,10,5,0,10,26,4,Between 32nd Ave/Youngfield St/Exit 264 and US-6/6th Ave/Exit 261 - Accident.
A-4176924,39.72923,-105.17267,3,Fair,10,5,0,10,26,4,Closed between US-6/6th Ave/Exit 261 and CO-58/Exit 265 - Road closed due to accident.
A-4176926,39.630035,-104.905278,2,Fair,10,10,0,9,26,4,At I-225 - Accident.
A-4176927,39.758319,-105.14377,3,Fair,10,5,0,13,26,4,Between 32nd Ave/Youngfield St/Exit 264 and US-6/6th Ave/Exit 261 - Accident.
A-4176934,38.75893,-104.75129,2,Fair,10,10,0,13,26,4,At CO-83/S Academy Blvd - Accident.
A-4176957,39.796929,-105.048478,2,Fair,30,40,0,17,26,4,At CO-95/Sheridan Blvd/Exit 1 - Accident.
A-4176967,39.673278,-105.02506,3,Fair,10,25,0,19,26,4,Closed at Iliff Ave - Road closed due to accident.
A-4176968,39.675599,-105.02506,3,Fair,10,25,0,19,26,4,Closed at Wesley Ave - Road closed due to accident.
A-4176969,38.16467,-104.64041,2,Fair,10,20,0,20,26,4,At CO-45/Pueblo Blvd/Exit 94 - Accident.
A-4176970,39.72532,-105.01752,3,Fair,10,10,0,20,26,4,Closed between I-25 and Seminole Rd/6th Ave - Road closed due to accident.
A-4176971,39.72546,-105.02535,3,Fair,10,5,0,21,26,4,Ramp closed to I-25/Valley Hwy NB - Road closed due to accident.
A-4176972,39.72481,-105.01563,3,Fair,30,20,0,21,26,4,Ramp closed to CO-88/Federal Blvd - Road closed due to accident.
A-4176978,39.723457,-105.011526,2,Fair,10,10,0,22,26,4,At US-6/6th Ave/Exit 209 - Accident.
A-4176979,39.729311,-105.01503,2,Fair,10,20,0,22,26,4,At US-6/6th Ave/Exit 209 - Accident. Two lanes blocked.
A-4176981,36.99431,-104.48046,2,Fair,10,25,0,10,26,4,At Wootton Rd/Exit 2 - Accident.
A-4177181,38.591835,-104.912771,3,Fair,10,5,0,5,27,4,Closed between Buttes and Cr-f45 - Road closed due to accident.
A-4177185,39.5647,-104.915713,2,Fair,10,10,0,9,27,4,At CO-177/University Blvd - Accident.
A-4177189,39.72577,-105.041619,2,Fair,10,10,0,9,27,4,At US-6 - Accident.
A-4177192,38.42878,-104.60741,2,Fair,10,10,0,10,27,4,At CR-110/Pace Rd/Exit 110 - Accident.
A-4177195,39.289102,-104.895833,2,Fair,10,10,0,12,27,4,At Tomah Rd/Exit 174 - Accident.
A-4177196,39.788431,-104.904851,2,Fair,10,10,0,14,27,4,At US-85/CO-2/Vasquez Blvd/Exit 2 - Accident.
A-4177205,39.986499,-104.951222,3,Fair,10,10,0,15,27,4,Closed at E 160th Ave - Road closed due to accident. Road marking work.
A-4177206,39.856301,-104.987278,2,Fair,30,10,0,15,27,4,At 84th Ave/Exit 219 - Accident.
A-4177215,39.87168,-104.9877,2,Fair,30,5,0,18,27,4,At Thornton Pky/Exit 220 - Accident.
A-4177216,39.900221,-104.988178,2,Fair,30,10,0,18,27,4,At 104th Ave/Exit 221 - Accident.
A-4177220,39.56216,-105.01505,2,Fair,10,25,0,20,27,4,At US-85/Santa Fe Dr - Accident.
A-4177223,39.974905,-104.98803,2,Fair,10,0,0,22,27,4,At E-470/Northwest Pky - Accident.
A-4177224,39.97167,-104.98801,2,Fair,10,5,0,22,27,4,At E-470/Northwest Pky - Accident.
A-4177225,39.97167,-104.98801,2,Fair,10,5,0,22,27,4,At E-470/Northwest Pky - Accident.
A-4177356,39.723457,-105.011526,2,Fair,10,5,0,0,28,4,At US-6/6th Ave/Exit 209 - Accident.
A-4177358,39.853763,-104.986511,2,Fair,10,0,0,1,28,4,At Thornton Pky/Exit 220 - Accident.
A-4177365,39.105571,-104.864532,2,Fair,10,15,0,12,28,4,At County Line Rd/Exit 163 - Accident.
A-4177366,39.776431,-104.875114,2,Fair,10,35,0,12,28,4,At Havana Street/Exit 280 - Accident.
A-4177367,37.892041,-104.82881,2,Unknown,0,0,0,16,28,4,At Graneros Rd/Exit 71 - Accident.
A-4177369,39.7873,-104.98934,2,Fair,30,10,0,14,28,4,At I-70/Exit 214 - Accident.
A-4177371,39.65481,-102.802184,3,Light Rain,10,20,0,19,28,4,Closed at CO-59/Cr-f - Road closed due to accident.
A-4177372,39.655037,-102.820709,3,Fair,10,30,0,19,28,4,Closed at CO-59/CR-6 - Road closed due to accident.
A-4177375,39.7873,-104.98934,2,Fair,30,20,0,17,28,4,At I-70/Exit 214 - Accident.
A-4177376,39.72546,-105.02535,2,Fair,10,25,0,17,28,4,Ramp to I-25/Valley Hwy NB - Accident. Lane closed.
A-4177377,39.72542,-105.022004,2,Fair,30,15,0,20,28,4,At CO-88/Federal Blvd - Accident.
A-4177378,39.62667,-104.90339,2,Fair,10,25,0,17,28,4,At CO-88/Belleview Ave/Exit 199 - Accident.
A-4177379,39.61976,-104.8994,2,Fair,10,25,0,17,28,4,At Orchard Rd/Exit 198 - Accident.
A-4177380,39.72546,-105.02535,2,Fair,10,15,0,20,28,4,Ramp to CO-88/Federal Blvd - Accident. Lane closed.
A-4177381,39.61976,-104.8994,2,Fair,10,25,0,17,28,4,At Orchard Rd/Exit 198 - Accident.
A-4177383,39.655037,-102.820709,3,Fair,10,30,0,19,28,4,Closed at County Road ZZ - Road closed due to accident.
A-4177384,39.65481,-102.802184,3,Fair,10,5,0,19,28,4,Closed at County Road AAA - Road closed due to accident.
A-4177385,39.05247,-104.84873,2,Fair,10,15,0,20,28,4,Between Gleneagle Dr/Exit 156 and County Line Rd/Exit 163 - Accident.
A-4177386,39.08669,-104.86124,2,Fair,10,15,0,21,28,4,At CO-105/Exit 161 - Accident.
A-4177387,39.05247,-104.84873,2,Fair,10,10,0,21,28,4,Between Baptist Rd/Exit 158 and County Line Rd/Exit 163 - Accident.
A-4177388,39.067182,-104.856601,2,Fair,10,10,0,21,28,4,At CO-105/Exit 161 - Accident.
A-4177389,39.900221,-104.988178,2,Fair,30,20,0,21,28,4,At 104th Ave/Exit 221 - Accident.
A-4177390,39.885439,-104.98767,2,Light Rain,30,15,0,21,28,4,At 104th Ave/Exit 221 - Accident.
A-4177391,39.05247,-104.84873,2,Fair,10,15,0,21,28,4,Between Gleneagle Dr/Exit 156 and County Line Rd/Exit 163 - Accident.
A-4177392,39.62763,-106.06916,3,Light Snow,0,0,0,22,28,4,Closed at US-6/CO-9/Exit 205 - Road closed due to accident. Wet and icy roads.
A-4177721,39.597934,-106.269971,3,Fog,0,5,0,7,29,4,At CR-16/Shrine Pass Rd/Exit 190 - Accident.
A-4177722,39.643427,-106.305557,3,Fog,0,5,0,7,29,4,Closed between Bighorn Rd/Exit 180 and CR-16/Shrine Pass Rd/Exit 190 - Road closed due to accident.
A-4177724,39.597934,-106.269971,2,Fair,10,0,0,9,29,4,At CR-16/Shrine Pass Rd/Exit 190 - Accident.
A-4177728,39.932127,-104.847079,2,Fair,10,5,0,9,29,4,At E-470 - Accident.
A-4177729,39.545546,-105.036449,2,Fair,10,5,0,9,29,4,At N Highlands Ranch Pky/N Dumont Wy - Accident.
A-4177733,39.70043,-104.8292,2,Fair,10,5,0,12,29,4,At Mississippi Ave/Exit 7 - Accident.
A-4177734,38.020677,-103.445481,2,Fair,10,10,0,13,29,4,At CO-101 - Accident.
A-4177735,38.022737,-103.443296,2,Fair,10,10,0,13,29,4,At Bradish Ave - Accident.
A-4177736,38.020677,-103.445481,2,Fair,10,10,0,15,29,4,At CO-101 - Accident.
